OA,UV4030001,UV4030002,UV4030003,UV4030004,UV4030005,UV4030006,UV4030007,UV4030008,UV4030009,UV4030010,UV4030011
S00174579,83,60.0,21.0,36.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0
S00174580,68,49.0,30.0,19.0,0.0,0.0,1.0,16.0,16.0,0.0,0.0
S00174581,91,69.0,38.0,32.0,0.0,0.0,11.0,9.0,9.0,0.0,2.0
S00174582,156,129.0,59.0,70.0,0.0,0.0,9.0,12.0,8.0,1.0,5.0
S00174583,73,66.0,37.0,29.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0
S00174584,93,71.0,43.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
S00174585,145,133.0,85.0,48.0,0.0,0.0,4.0,3.0,3.0,0.0,5.0
S00174586,111,100.0,46.0,61.0,0.0,0.0,2.0,6.0,6.0,0.0,5.0
S00174587,82,74.0,31.0,46.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
S00174588,89,36.0,15.0,24.0,0.0,0.0,45.0,11.0,11.0,0.0,0.0
S00174589,83,79.0,20.0,60.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
S00174590,147,94.0,45.0,49.0,0.0,0.0,38.0,14.0,14.0,0.0,1.0
S00174591,94,71.0,40.0,30.0,1.0,0.0,8.0,10.0,10.0,0.0,5.0
S00174592,79,42.0,32.0,10.0,0.0,0.0,6.0,25.0,25.0,0.0,6.0
S00174593,85,48.0,22.0,26.0,0.0,0.0,31.0,6.0,6.0,0.0,0.0
S00174594,70,25.0,13.0,16.0,0.0,0.0,23.0,20.0,20.0,0.0,2.0
S00174595,63,22.0,6.0,16.0,0.0,0.0,35.0,4.0,4.0,0.0,2.0
S00174596,171,119.0,72.0,51.0,0.0,0.0,15.0,21.0,20.0,1.0,10.0
S00174597,127,95.0,44.0,50.0,0.0,0.0,21.0,10.0,10.0,0.0,1.0
S00174598,85,66.0,41.0,25.0,0.0,0.0,5.0,12.0,12.0,0.0,2.0
S00174599,151,38.0,23.0,18.0,0.0,0.0,95.0,17.0,17.0,0.0,0.0
S00174600,116,54.0,37.0,17.0,0.0,0.0,54.0,8.0,7.0,1.0,0.0
S00174601,129,99.0,37.0,62.0,0.0,0.0,14.0,9.0,9.0,0.0,7.0
S00174602,132,94.0,57.0,35.0,0.0,4.0,34.0,1.0,1.0,0.0,3.0
S00174603,86,60.0,31.0,29.0,0.0,0.0,1.0,20.0,20.0,0.0,4.0
S00174604,77,46.0,31.0,15.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0
S00174605,65,46.0,24.0,26.0,0.0,0.0,1.0,18.0,18.0,0.0,0.0
S00174606,109,63.0,35.0,26.0,0.0,0.0,2.0,39.0,39.0,0.0,3.0
S00174607,89,61.0,30.0,31.0,0.0,0.0,8.0,17.0,16.0,1.0,3.0
S00174608,100,76.0,36.0,40.0,0.0,0.0,16.0,2.0,2.0,1.0,5.0
S00174609,110,40.0,27.0,12.0,0.0,0.0,6.0,63.0,63.0,0.0,1.0
S00174610,82,50.0,27.0,21.0,0.0,2.0,21.0,10.0,10.0,0.0,0.0
S00174611,80,78.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
S00174612,132,120.0,62.0,58.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0
S00174613,74,37.0,28.0,9.0,0.0,0.0,2.0,37.0,33.0,2.0,1.0
S00174614,133,119.0,54.0,65.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0
S00174615,128,77.0,52.0,25.0,0.0,0.0,3.0,46.0,46.0,0.0,0.0
S00174616,102,63.0,45.0,18.0,0.0,0.0,2.0,24.0,24.0,0.0,13.0
S00174617,120,114.0,64.0,49.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0
S00174618,128,85.0,47.0,40.0,0.0,0.0,32.0,9.0,9.0,0.0,0.0
S00174619,107,96.0,54.0,41.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0
S00174620,84,68.0,31.0,40.0,0.0,0.0,14.0,2.0,2.0,0.0,0.0
S00174621,112,95.0,51.0,42.0,0.0,0.0,6.0,13.0,13.0,0.0,1.0
S00174622,146,101.0,58.0,45.0,0.0,0.0,4.0,30.0,30.0,0.0,9.0
S00174623,81,68.0,47.0,21.0,0.0,0.0,5.0,9.0,9.0,0.0,1.0
S00174624,91,32.0,19.0,17.0,0.0,0.0,39.0,14.0,14.0,0.0,1.0
S00174625,76,41.0,22.0,19.0,0.0,0.0,11.0,21.0,21.0,0.0,2.0
S00174626,60,13.0,7.0,6.0,0.0,0.0,35.0,12.0,10.0,2.0,0.0
S00174627,81,58.0,32.0,26.0,0.0,0.0,2.0,20.0,16.0,5.0,0.0
S00174628,117,91.0,51.0,40.0,0.0,0.0,16.0,7.0,7.0,0.0,5.0
S00174629,94,71.0,61.0,10.0,0.0,0.0,1.0,16.0,16.0,0.0,9.0
S00174630,129,107.0,67.0,40.0,0.0,0.0,0.0,17.0,15.0,3.0,5.0
S00174631,123,111.0,50.0,57.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0
S00174632,60,38.0,20.0,18.0,0.0,0.0,10.0,11.0,11.0,0.0,1.0
S00174633,171,162.0,59.0,103.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
S00174634,100,49.0,32.0,17.0,0.0,0.0,8.0,43.0,38.0,5.0,0.0
S00174635,161,120.0,64.0,53.0,0.0,0.0,1.0,30.0,30.0,0.0,9.0
S00174636,165,139.0,78.0,58.0,0.0,1.0,9.0,15.0,15.0,0.0,2.0
S00174637,64,63.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00174638,59,59.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S00174639,146,92.0,32.0,53.0,0.0,0.0,10.0,40.0,40.0,0.0,3.0
S00174640,88,61.0,35.0,26.0,0.0,0.0,0.0,19.0,16.0,3.0,8.0
S00174641,63,24.0,8.0,16.0,0.0,0.0,30.0,13.0,12.0,1.0,0.0
S00174642,68,44.0,28.0,19.0,0.0,0.0,4.0,22.0,22.0,0.0,0.0
S00174643,98,36.0,21.0,15.0,0.0,0.0,42.0,17.0,17.0,0.0,3.0
S00174644,114,75.0,44.0,31.0,0.0,0.0,26.0,12.0,12.0,0.0,1.0
S00174645,97,41.0,22.0,21.0,0.0,0.0,19.0,30.0,30.0,0.0,3.0
S00174646,65,38.0,30.0,8.0,0.0,0.0,17.0,10.0,10.0,0.0,0.0
S00174647,71,63.0,47.0,16.0,0.0,2.0,3.0,5.0,4.0,2.0,0.0
S00174648,133,63.0,33.0,31.0,0.0,2.0,57.0,10.0,10.0,0.0,0.0
S00174649,125,30.0,12.0,18.0,0.0,0.0,95.0,1.0,1.0,0.0,0.0
S00174650,67,45.0,35.0,10.0,0.0,0.0,3.0,16.0,16.0,0.0,3.0
S00174651,112,78.0,27.0,51.0,0.0,0.0,21.0,13.0,13.0,0.0,0.0
S00174652,82,16.0,9.0,7.0,0.0,0.0,55.0,4.0,4.0,0.0,4.0
S00174653,87,43.0,29.0,14.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0
S00174654,66,49.0,33.0,16.0,0.0,0.0,8.0,7.0,7.0,0.0,3.0
S00174655,126,78.0,48.0,31.0,0.0,0.0,14.0,27.0,27.0,0.0,7.0
S00174656,64,4.0,1.0,3.0,0.0,0.0,12.0,48.0,48.0,0.0,0.0
S00174657,128,81.0,30.0,51.0,0.0,0.0,36.0,12.0,12.0,0.0,2.0
S00174658,70,21.0,21.0,0.0,0.0,0.0,44.0,8.0,8.0,0.0,0.0
S00174659,174,144.0,60.0,84.0,0.0,0.0,20.0,9.0,9.0,0.0,1.0
S00174660,70,37.0,29.0,8.0,0.0,0.0,29.0,1.0,2.0,1.0,1.0
S00174661,152,52.0,18.0,37.0,0.0,0.0,89.0,7.0,7.0,0.0,0.0
S00174662,107,32.0,21.0,5.0,3.0,0.0,64.0,10.0,10.0,0.0,1.0
S00174663,107,97.0,60.0,37.0,0.0,0.0,0.0,10.0,7.0,4.0,0.0
S00174664,74,50.0,29.0,21.0,0.0,0.0,21.0,3.0,3.0,0.0,0.0
S00174665,93,52.0,25.0,26.0,0.0,0.0,39.0,7.0,7.0,0.0,2.0
S00174666,73,29.0,15.0,14.0,0.0,0.0,36.0,4.0,4.0,0.0,1.0
S00174667,138,116.0,58.0,54.0,0.0,0.0,5.0,8.0,8.0,0.0,9.0
S00174668,73,20.0,11.0,9.0,0.0,0.0,43.0,10.0,10.0,0.0,0.0
S00174669,90,34.0,22.0,12.0,0.0,0.0,34.0,16.0,16.0,0.0,3.0
S00174670,82,73.0,49.0,25.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0
S00174671,117,103.0,57.0,46.0,0.0,0.0,3.0,8.0,8.0,0.0,3.0
S00174672,66,45.0,28.0,17.0,0.0,0.0,8.0,10.0,10.0,0.0,4.0
S00174673,100,53.0,32.0,21.0,0.0,0.0,36.0,11.0,11.0,0.0,0.0
S00174674,64,64.0,33.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
S00174675,74,55.0,36.0,18.0,0.0,1.0,1.0,11.0,11.0,0.0,6.0
S00174676,140,131.0,36.0,95.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0
S00174677,116,84.0,67.0,17.0,0.0,0.0,0.0,18.0,15.0,3.0,11.0
S00174678,88,44.0,23.0,21.0,0.0,0.0,8.0,29.0,29.0,0.0,6.0
S00174679,114,84.0,62.0,22.0,0.0,0.0,18.0,7.0,7.0,0.0,5.0
S00174680,139,101.0,69.0,24.0,4.0,0.0,10.0,27.0,27.0,0.0,4.0
S00174681,84,50.0,40.0,11.0,0.0,0.0,0.0,25.0,25.0,0.0,8.0
S00174682,66,56.0,32.0,24.0,0.0,0.0,3.0,6.0,6.0,0.0,1.0
S00174683,127,97.0,66.0,31.0,0.0,0.0,0.0,17.0,17.0,0.0,15.0
S00174684,100,58.0,45.0,13.0,0.0,0.0,0.0,34.0,34.0,0.0,10.0
S00174685,84,76.0,57.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
S00174686,97,71.0,51.0,20.0,0.0,0.0,7.0,14.0,14.0,0.0,5.0
S00174687,162,99.0,61.0,41.0,0.0,0.0,42.0,16.0,16.0,0.0,2.0
S00174688,103,88.0,50.0,37.0,0.0,0.0,3.0,11.0,11.0,0.0,2.0
S00174689,101,79.0,44.0,33.0,0.0,2.0,0.0,18.0,18.0,0.0,7.0
S00174690,95,71.0,44.0,22.0,0.0,2.0,6.0,21.0,21.0,0.0,2.0
S00174691,61,53.0,38.0,12.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0
S00174692,73,21.0,20.0,4.0,0.0,0.0,36.0,14.0,14.0,0.0,1.0
S00174693,84,57.0,45.0,12.0,0.0,0.0,21.0,5.0,5.0,0.0,2.0
S00174694,158,117.0,89.0,28.0,0.0,0.0,23.0,11.0,9.0,1.0,10.0
S00174695,70,54.0,37.0,17.0,0.0,0.0,11.0,5.0,5.0,0.0,0.0
S00174696,170,103.0,61.0,42.0,0.0,0.0,56.0,8.0,7.0,0.0,3.0
S00174697,69,40.0,39.0,1.0,0.0,0.0,19.0,7.0,5.0,2.0,3.0
S00174698,66,54.0,29.0,25.0,0.0,0.0,6.0,3.0,3.0,0.0,3.0
S00174699,110,89.0,82.0,7.0,0.0,0.0,6.0,11.0,11.0,0.0,1.0
S00174700,200,144.0,117.0,27.0,0.0,0.0,36.0,19.0,19.0,0.0,1.0
S00174701,93,64.0,43.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,4.0
S00174702,136,110.0,93.0,14.0,0.0,0.0,22.0,6.0,6.0,0.0,1.0
S00174703,118,90.0,52.0,38.0,0.0,0.0,15.0,9.0,6.0,3.0,4.0
S00174704,66,45.0,34.0,11.0,0.0,0.0,14.0,2.0,2.0,3.0,2.0
S00174705,73,56.0,35.0,21.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0
S00174706,121,88.0,62.0,26.0,0.0,0.0,20.0,10.0,10.0,0.0,4.0
S00174707,123,106.0,77.0,24.0,4.0,2.0,6.0,6.0,6.0,0.0,2.0
S00174708,78,53.0,34.0,19.0,0.0,0.0,16.0,2.0,0.0,2.0,7.0
S00174709,198,146.0,80.0,66.0,0.0,0.0,40.0,11.0,11.0,0.0,4.0
S00174710,160,116.0,94.0,22.0,0.0,0.0,17.0,26.0,16.0,10.0,1.0
S00174711,144,113.0,65.0,48.0,0.0,0.0,21.0,9.0,7.0,3.0,2.0
S00174712,137,118.0,78.0,40.0,0.0,0.0,4.0,7.0,7.0,0.0,8.0
S00174713,99,64.0,38.0,26.0,0.0,0.0,30.0,3.0,1.0,2.0,0.0
S00174714,142,100.0,48.0,52.0,0.0,0.0,32.0,2.0,2.0,0.0,5.0
S00174715,156,122.0,84.0,43.0,0.0,0.0,26.0,7.0,7.0,0.0,1.0
S00174716,108,43.0,20.0,23.0,0.0,0.0,56.0,8.0,8.0,0.0,1.0
S00174717,144,117.0,72.0,48.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0
S00174718,119,15.0,3.0,8.0,4.0,0.0,98.0,4.0,4.0,0.0,2.0
S00174719,66,11.0,7.0,5.0,0.0,0.0,53.0,1.0,1.0,0.0,0.0
S00174720,118,104.0,77.0,28.0,0.0,0.0,2.0,6.0,7.0,1.0,2.0
S00174721,127,115.0,57.0,59.0,1.0,0.0,0.0,5.0,5.0,0.0,3.0
S00174722,197,152.0,77.0,73.0,0.0,3.0,27.0,16.0,16.0,0.0,4.0
S00174723,188,140.0,74.0,70.0,0.0,0.0,25.0,16.0,10.0,6.0,3.0
S00174724,176,155.0,75.0,80.0,0.0,0.0,1.0,8.0,8.0,0.0,10.0
S00174725,63,25.0,11.0,14.0,0.0,0.0,32.0,4.0,4.0,0.0,3.0
S00174726,113,41.0,12.0,24.0,0.0,7.0,72.0,0.0,0.0,0.0,0.0
S00174727,76,24.0,15.0,8.0,2.0,0.0,41.0,8.0,8.0,0.0,3.0
S00174728,182,170.0,75.0,95.0,0.0,0.0,7.0,2.0,2.0,0.0,3.0
S00174729,79,69.0,33.0,39.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0
S00174730,128,112.0,73.0,39.0,0.0,0.0,10.0,6.0,6.0,0.0,0.0
S00174731,61,55.0,31.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
S00174732,184,152.0,116.0,36.0,0.0,0.0,21.0,8.0,8.0,2.0,0.0
S00174733,155,121.0,102.0,22.0,0.0,0.0,24.0,5.0,2.0,1.0,7.0
S00174734,202,185.0,108.0,77.0,0.0,0.0,10.0,1.0,1.0,0.0,4.0
S00174735,99,74.0,34.0,40.0,0.0,0.0,26.0,2.0,2.0,0.0,2.0
S00174736,74,59.0,37.0,28.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0
S00174737,76,78.0,39.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
S00174738,144,117.0,78.0,39.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
S00174739,150,135.0,88.0,43.0,0.0,0.0,12.0,5.0,5.0,0.0,3.0
S00174740,97,84.0,43.0,41.0,0.0,0.0,2.0,9.0,5.0,4.0,1.0
S00174741,84,85.0,58.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
S00174742,154,147.0,73.0,74.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0
S00174743,160,129.0,85.0,44.0,0.0,0.0,24.0,6.0,6.0,0.0,0.0
S00174744,118,95.0,50.0,45.0,0.0,0.0,7.0,10.0,10.0,0.0,9.0
S00174745,177,158.0,74.0,83.0,0.0,1.0,5.0,5.0,5.0,0.0,7.0
S00174746,185,119.0,62.0,57.0,0.0,0.0,55.0,10.0,10.0,0.0,0.0
S00174747,157,122.0,54.0,68.0,0.0,0.0,8.0,20.0,18.0,4.0,7.0
S00174748,110,80.0,46.0,34.0,0.0,0.0,27.0,4.0,4.0,0.0,1.0
S00174749,184,174.0,67.0,106.0,0.0,0.0,1.0,9.0,5.0,4.0,1.0
S00174750,142,116.0,70.0,42.0,3.0,0.0,12.0,13.0,11.0,0.0,1.0
S00174751,105,81.0,40.0,45.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0
S00174752,83,60.0,34.0,26.0,0.0,0.0,7.0,13.0,13.0,0.0,2.0
S00174753,90,88.0,36.0,52.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
S00174754,66,33.0,6.0,24.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
S00174755,112,104.0,63.0,42.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0
S00174756,78,65.0,43.0,22.0,0.0,0.0,2.0,10.0,10.0,0.0,7.0
S00174757,115,60.0,26.0,34.0,0.0,0.0,51.0,4.0,4.0,0.0,1.0
S00174758,82,60.0,24.0,39.0,0.0,0.0,16.0,4.0,4.0,0.0,0.0
S00174759,84,81.0,52.0,27.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00174760,119,105.0,70.0,35.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0
S00174761,211,176.0,68.0,111.0,0.0,0.0,20.0,10.0,10.0,0.0,1.0
S00174762,177,149.0,74.0,75.0,0.0,0.0,13.0,12.0,9.0,1.0,4.0
S00174763,167,145.0,89.0,59.0,0.0,0.0,4.0,12.0,12.0,0.0,1.0
S00174764,101,82.0,56.0,26.0,0.0,0.0,4.0,13.0,13.0,0.0,2.0
S00174765,130,98.0,72.0,28.0,0.0,0.0,14.0,5.0,5.0,1.0,8.0
S00174766,156,144.0,67.0,77.0,0.0,0.0,5.0,6.0,6.0,0.0,1.0
S00174767,165,153.0,65.0,88.0,0.0,2.0,6.0,4.0,1.0,2.0,3.0
S00174768,110,51.0,22.0,21.0,0.0,8.0,58.0,0.0,0.0,0.0,0.0
S00174769,96,85.0,39.0,42.0,3.0,0.0,4.0,5.0,5.0,0.0,1.0
S00174770,99,24.0,5.0,12.0,2.0,5.0,74.0,1.0,1.0,0.0,0.0
S00174771,144,55.0,31.0,11.0,10.0,2.0,68.0,21.0,16.0,5.0,0.0
S00174772,86,76.0,42.0,29.0,0.0,0.0,4.0,8.0,8.0,0.0,2.0
S00174773,161,147.0,115.0,32.0,0.0,0.0,4.0,6.0,6.0,0.0,3.0
S00174774,107,50.0,29.0,21.0,0.0,0.0,45.0,7.0,6.0,1.0,2.0
S00174775,98,62.0,35.0,31.0,0.0,0.0,29.0,4.0,4.0,0.0,5.0
S00174776,78,60.0,32.0,24.0,0.0,0.0,11.0,5.0,7.0,1.0,0.0
S00174777,61,45.0,40.0,5.0,0.0,0.0,11.0,1.0,1.0,0.0,4.0
S00174778,82,65.0,41.0,27.0,0.0,0.0,9.0,6.0,6.0,0.0,0.0
S00174779,123,30.0,10.0,18.0,3.0,0.0,90.0,0.0,0.0,0.0,0.0
S00174780,173,63.0,25.0,39.0,0.0,0.0,104.0,6.0,6.0,0.0,0.0
S00174781,106,57.0,33.0,24.0,0.0,0.0,40.0,1.0,1.0,0.0,6.0
S00174782,97,45.0,28.0,13.0,0.0,0.0,46.0,14.0,14.0,0.0,0.0
S00174783,127,40.0,12.0,27.0,0.0,1.0,69.0,19.0,19.0,0.0,1.0
S00174784,127,77.0,45.0,32.0,0.0,0.0,44.0,4.0,4.0,0.0,1.0
S00174785,118,68.0,36.0,31.0,2.0,0.0,26.0,21.0,20.0,3.0,3.0
S00174786,123,71.0,38.0,32.0,0.0,1.0,41.0,13.0,13.0,0.0,1.0
S00174787,133,61.0,32.0,29.0,0.0,0.0,72.0,0.0,0.0,0.0,2.0
S00174788,80,41.0,18.0,26.0,0.0,0.0,26.0,8.0,10.0,1.0,0.0
S00174789,71,24.0,8.0,11.0,0.0,0.0,18.0,20.0,20.0,0.0,6.0
S00174790,119,63.0,27.0,32.0,0.0,0.0,38.0,15.0,15.0,0.0,2.0
S00174791,71,56.0,41.0,17.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0
S00174792,120,84.0,39.0,45.0,0.0,0.0,21.0,15.0,14.0,2.0,0.0
S00174793,101,58.0,20.0,42.0,0.0,0.0,32.0,4.0,4.0,0.0,1.0
S00174794,62,25.0,16.0,9.0,0.0,0.0,28.0,9.0,9.0,0.0,0.0
S00174795,83,51.0,32.0,19.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0
S00174796,87,50.0,35.0,15.0,0.0,0.0,34.0,1.0,1.0,0.0,2.0
S00174797,64,42.0,29.0,13.0,0.0,0.0,19.0,7.0,7.0,0.0,0.0
S00174798,96,74.0,33.0,30.0,8.0,4.0,12.0,13.0,13.0,0.0,0.0
S00174799,117,57.0,18.0,33.0,0.0,0.0,27.0,41.0,41.0,0.0,0.0
S00174800,121,65.0,35.0,30.0,0.0,0.0,38.0,11.0,11.0,0.0,7.0
S00174801,179,161.0,104.0,56.0,1.0,0.0,5.0,4.0,4.0,0.0,5.0
S00174802,78,53.0,32.0,21.0,0.0,0.0,11.0,10.0,10.0,0.0,4.0
S00174803,71,36.0,19.0,16.0,1.0,0.0,33.0,3.0,3.0,0.0,0.0
S00174804,143,88.0,49.0,38.0,0.0,0.0,32.0,26.0,25.0,2.0,0.0
S00174805,149,83.0,45.0,35.0,0.0,3.0,40.0,19.0,18.0,1.0,7.0
S00174806,99,49.0,27.0,22.0,0.0,0.0,38.0,12.0,11.0,2.0,0.0
S00174807,140,85.0,39.0,46.0,0.0,0.0,50.0,2.0,1.0,1.0,3.0
S00174808,119,68.0,41.0,28.0,2.0,0.0,39.0,10.0,10.0,0.0,1.0
S00174809,92,65.0,34.0,34.0,0.0,0.0,19.0,4.0,4.0,0.0,5.0
S00174810,160,104.0,76.0,28.0,0.0,0.0,39.0,13.0,11.0,8.0,1.0
S00174811,88,55.0,31.0,25.0,0.0,0.0,28.0,3.0,3.0,0.0,0.0
S00174812,123,103.0,69.0,34.0,0.0,0.0,8.0,13.0,13.0,0.0,0.0
S00174813,77,65.0,28.0,36.0,0.0,0.0,8.0,4.0,4.0,0.0,1.0
S00174814,102,91.0,46.0,45.0,0.0,0.0,4.0,7.0,4.0,3.0,0.0
S00174815,62,38.0,20.0,14.0,4.0,0.0,19.0,5.0,5.0,0.0,0.0
S00174816,161,99.0,66.0,31.0,0.0,0.0,52.0,9.0,5.0,4.0,3.0
S00174817,132,13.0,10.0,2.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0
S00174818,146,122.0,57.0,65.0,0.0,0.0,8.0,10.0,10.0,0.0,6.0
S00174819,70,63.0,37.0,26.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0
S00174820,199,187.0,111.0,73.0,0.0,0.0,2.0,8.0,8.0,0.0,1.0
S00174821,98,24.0,13.0,11.0,0.0,0.0,68.0,4.0,4.0,0.0,1.0
S00174822,107,81.0,30.0,48.0,3.0,0.0,18.0,7.0,7.0,0.0,1.0
S00174823,119,24.0,5.0,15.0,0.0,0.0,94.0,5.0,5.0,0.0,0.0
S00174824,61,33.0,21.0,12.0,0.0,0.0,28.0,3.0,3.0,0.0,0.0
S00174825,66,14.0,10.0,4.0,0.0,0.0,51.0,1.0,1.0,0.0,0.0
S00174826,116,64.0,31.0,33.0,0.0,0.0,34.0,10.0,10.0,0.0,6.0
S00174827,98,93.0,63.0,30.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
S00174828,103,93.0,62.0,31.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0
S00174829,62,36.0,23.0,12.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0
S00174830,61,44.0,12.0,32.0,0.0,0.0,9.0,4.0,4.0,0.0,4.0
S00174831,200,110.0,47.0,54.0,12.0,0.0,84.0,7.0,7.0,0.0,4.0
S00174832,128,103.0,74.0,29.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0
S00174833,143,99.0,41.0,58.0,0.0,0.0,17.0,21.0,21.0,0.0,5.0
S00174834,95,67.0,39.0,28.0,0.0,0.0,23.0,1.0,1.0,0.0,5.0
S00174835,158,88.0,25.0,37.0,28.0,2.0,66.0,2.0,2.0,0.0,4.0
S00174836,158,16.0,16.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,3.0
S00174837,80,20.0,2.0,15.0,1.0,2.0,58.0,0.0,0.0,0.0,0.0
S00174838,185,179.0,81.0,98.0,0.0,0.0,3.0,4.0,4.0,0.0,2.0
S00174839,77,34.0,10.0,28.0,0.0,0.0,36.0,6.0,6.0,0.0,0.0
S00174840,77,49.0,26.0,23.0,0.0,0.0,22.0,5.0,2.0,3.0,1.0
S00174841,88,58.0,22.0,36.0,0.0,0.0,19.0,10.0,5.0,2.0,0.0
S00174842,78,65.0,30.0,34.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0
S00174843,71,64.0,23.0,41.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0
S00174844,100,47.0,21.0,25.0,0.0,0.0,48.0,7.0,7.0,0.0,1.0
S00174845,114,88.0,66.0,22.0,0.0,0.0,19.0,9.0,9.0,0.0,0.0
S00174846,112,103.0,51.0,49.0,0.0,0.0,6.0,3.0,3.0,0.0,2.0
S00174847,129,115.0,64.0,49.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0
S00174848,152,140.0,85.0,55.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0
S00174849,104,98.0,29.0,68.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0
S00174850,91,63.0,21.0,44.0,2.0,0.0,23.0,4.0,4.0,2.0,0.0
S00174851,142,115.0,73.0,45.0,0.0,0.0,13.0,11.0,7.0,4.0,0.0
S00174852,186,177.0,96.0,71.0,0.0,8.0,1.0,6.0,2.0,4.0,4.0
S00174853,90,82.0,28.0,54.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0
S00174854,64,60.0,41.0,20.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
S00174855,121,87.0,35.0,50.0,0.0,0.0,39.0,2.0,2.0,0.0,4.0
S00174856,76,62.0,24.0,40.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0
S00174857,105,89.0,37.0,52.0,0.0,0.0,3.0,6.0,6.0,0.0,4.0
S00174858,92,86.0,43.0,43.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0
S00174859,237,210.0,103.0,106.0,0.0,0.0,8.0,13.0,13.0,0.0,6.0
S00174860,261,246.0,125.0,125.0,0.0,0.0,1.0,6.0,8.0,1.0,3.0
S00174861,111,67.0,42.0,25.0,0.0,0.0,31.0,12.0,12.0,0.0,1.0
S00174862,95,87.0,57.0,30.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
S00174863,94,61.0,32.0,29.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0
S00174864,168,148.0,70.0,78.0,0.0,0.0,15.0,8.0,8.0,0.0,1.0
S00174865,160,130.0,75.0,52.0,0.0,0.0,14.0,12.0,12.0,0.0,0.0
S00174866,167,150.0,84.0,66.0,0.0,0.0,5.0,10.0,9.0,1.0,2.0
S00174867,89,58.0,32.0,25.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0
S00174868,159,147.0,75.0,72.0,0.0,0.0,0.0,7.0,5.0,2.0,5.0
S00174869,275,258.0,117.0,140.0,1.0,0.0,5.0,8.0,8.0,0.0,5.0
S00174870,60,41.0,19.0,21.0,0.0,0.0,16.0,3.0,3.0,0.0,0.0
S00174871,158,129.0,79.0,50.0,0.0,0.0,6.0,9.0,9.0,0.0,9.0
S00174872,103,46.0,16.0,29.0,0.0,0.0,47.0,5.0,5.0,0.0,2.0
S00174873,107,23.0,9.0,11.0,0.0,0.0,81.0,5.0,5.0,0.0,0.0
S00174874,182,170.0,88.0,82.0,0.0,0.0,2.0,4.0,4.0,0.0,6.0
