OA,UV7030001,UV7030002,UV7030003,UV7030004,UV7030005,UV7030006,UV7030007,UV7030008,UV7030009,UV7030010,UV7030011
S00162013,28.0,7.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0
S00162014,59.0,27.0,0.0,4.0,11.0,2.0,2.0,0.0,0.0,2.0,11.0
S00162015,84.0,28.0,1.0,6.0,17.0,7.0,4.0,4.0,4.0,1.0,14.0
S00162016,41.0,6.0,3.0,5.0,8.0,6.0,1.0,0.0,0.0,1.0,8.0
S00162017,48.0,10.0,1.0,6.0,9.0,6.0,3.0,0.0,1.0,0.0,8.0
S00162018,33.0,9.0,3.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,5.0
S00162019,75.0,30.0,0.0,7.0,10.0,4.0,4.0,2.0,0.0,1.0,19.0
S00162020,21.0,3.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0
S00162021,69.0,28.0,3.0,4.0,10.0,7.0,1.0,0.0,0.0,2.0,14.0
S00162022,76.0,27.0,2.0,6.0,21.0,6.0,0.0,1.0,0.0,1.0,11.0
S00162023,99.0,28.0,3.0,17.0,24.0,6.0,0.0,0.0,0.0,2.0,20.0
S00162024,22.0,2.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,4.0
S00162025,63.0,26.0,3.0,6.0,9.0,7.0,3.0,0.0,0.0,2.0,7.0
S00162026,24.0,7.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0
S00162027,48.0,8.0,2.0,5.0,20.0,7.0,1.0,0.0,0.0,0.0,8.0
S00162028,39.0,7.0,0.0,5.0,12.0,3.0,0.0,0.0,2.0,1.0,7.0
S00162029,53.0,13.0,0.0,3.0,11.0,7.0,2.0,0.0,1.0,3.0,11.0
S00162030,59.0,22.0,2.0,4.0,9.0,10.0,2.0,0.0,0.0,2.0,6.0
S00162031,57.0,22.0,2.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,6.0
S00162032,62.0,28.0,0.0,6.0,9.0,8.0,0.0,0.0,1.0,1.0,9.0
S00162033,97.0,29.0,0.0,9.0,29.0,14.0,1.0,2.0,0.0,3.0,13.0
S00162034,57.0,17.0,0.0,10.0,8.0,11.0,0.0,0.0,1.0,2.0,10.0
S00162035,60.0,13.0,2.0,1.0,1.0,6.0,16.0,7.0,0.0,6.0,11.0
S00162036,40.0,15.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,2.0,6.0
S00162037,83.0,30.0,2.0,2.0,8.0,5.0,6.0,6.0,1.0,1.0,18.0
S00162038,47.0,23.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,8.0
S00162039,37.0,10.0,0.0,0.0,1.0,10.0,8.0,0.0,1.0,0.0,7.0
S00162040,69.0,24.0,3.0,2.0,2.0,17.0,16.0,0.0,0.0,2.0,8.0
S00162041,42.0,21.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,4.0
S00162042,49.0,14.0,5.0,2.0,0.0,4.0,5.0,2.0,6.0,3.0,12.0
S00162043,65.0,26.0,5.0,2.0,0.0,2.0,13.0,8.0,0.0,2.0,6.0
S00162044,63.0,19.0,2.0,2.0,2.0,3.0,19.0,2.0,0.0,0.0,15.0
S00162045,81.0,33.0,3.0,3.0,6.0,10.0,9.0,0.0,1.0,0.0,13.0
S00162046,38.0,11.0,3.0,1.0,0.0,5.0,5.0,2.0,0.0,1.0,8.0
S00162047,64.0,29.0,9.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,18.0
S00162048,84.0,35.0,5.0,11.0,11.0,8.0,1.0,2.0,0.0,4.0,9.0
S00162049,41.0,9.0,2.0,0.0,4.0,14.0,8.0,0.0,0.0,3.0,3.0
S00162050,108.0,39.0,3.0,14.0,19.0,4.0,1.0,5.0,0.0,1.0,23.0
S00162051,50.0,9.0,5.0,16.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0
S00162052,69.0,21.0,7.0,13.0,2.0,6.0,0.0,5.0,1.0,1.0,14.0
S00162053,59.0,22.0,0.0,8.0,6.0,17.0,1.0,1.0,0.0,0.0,3.0
S00162054,38.0,19.0,0.0,0.0,2.0,10.0,3.0,0.0,0.0,1.0,5.0
S00162055,26.0,11.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,2.0
S00162056,60.0,24.0,0.0,1.0,5.0,14.0,7.0,2.0,0.0,2.0,7.0
S00162057,40.0,8.0,4.0,8.0,2.0,12.0,0.0,2.0,0.0,0.0,6.0
S00162058,37.0,16.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,3.0,5.0
S00162059,94.0,35.0,3.0,0.0,13.0,10.0,8.0,0.0,2.0,2.0,19.0
S00162060,68.0,21.0,4.0,2.0,3.0,23.0,3.0,2.0,0.0,7.0,9.0
S00162061,59.0,27.0,0.0,1.0,9.0,8.0,1.0,0.0,0.0,4.0,9.0
S00162062,42.0,16.0,11.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0
S00162063,51.0,6.0,3.0,11.0,1.0,14.0,0.0,4.0,0.0,3.0,7.0
S00162064,57.0,15.0,7.0,4.0,0.0,15.0,1.0,7.0,0.0,0.0,8.0
S00162065,67.0,14.0,15.0,5.0,2.0,12.0,2.0,7.0,1.0,0.0,9.0
S00162066,76.0,24.0,15.0,0.0,0.0,18.0,2.0,4.0,1.0,1.0,6.0
S00162067,54.0,15.0,7.0,9.0,0.0,13.0,2.0,2.0,1.0,0.0,6.0
S00162068,78.0,22.0,4.0,4.0,10.0,4.0,19.0,0.0,1.0,3.0,9.0
S00162069,30.0,6.0,4.0,2.0,2.0,7.0,0.0,2.0,0.0,4.0,5.0
S00162070,45.0,12.0,14.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0
S00162071,38.0,11.0,9.0,0.0,1.0,5.0,1.0,1.0,0.0,4.0,3.0
S00162072,44.0,17.0,12.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0
S00162073,52.0,8.0,22.0,1.0,0.0,6.0,0.0,4.0,0.0,2.0,8.0
S00162074,29.0,4.0,9.0,2.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0
S00162075,20.0,2.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0
S00162076,67.0,15.0,27.0,6.0,0.0,15.0,0.0,1.0,0.0,0.0,6.0
S00162077,36.0,11.0,8.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0
S00162078,38.0,17.0,7.0,0.0,0.0,8.0,0.0,4.0,0.0,5.0,3.0
S00162079,64.0,19.0,16.0,5.0,0.0,11.0,2.0,4.0,0.0,1.0,6.0
S00162080,49.0,12.0,21.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,4.0
S00162081,24.0,7.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0
S00162082,43.0,13.0,12.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,5.0
S00162083,66.0,23.0,17.0,3.0,0.0,10.0,0.0,4.0,0.0,1.0,9.0
S00162084,31.0,12.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0
S00162085,45.0,13.0,8.0,13.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0
S00162086,52.0,14.0,20.0,0.0,1.0,6.0,2.0,5.0,0.0,0.0,2.0
S00162087,64.0,31.0,17.0,3.0,1.0,8.0,0.0,3.0,0.0,0.0,2.0
S00162088,46.0,13.0,8.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0
S00162089,59.0,18.0,17.0,4.0,0.0,8.0,0.0,2.0,1.0,2.0,5.0
S00162090,52.0,12.0,13.0,8.0,0.0,3.0,3.0,1.0,0.0,2.0,5.0
S00162091,40.0,3.0,9.0,4.0,2.0,9.0,2.0,0.0,0.0,0.0,5.0
S00162092,41.0,8.0,11.0,0.0,1.0,12.0,0.0,1.0,0.0,2.0,4.0
S00162093,35.0,11.0,12.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0
S00162094,58.0,12.0,16.0,8.0,0.0,12.0,3.0,0.0,0.0,1.0,9.0
S00162095,46.0,12.0,11.0,0.0,0.0,10.0,2.0,4.0,0.0,3.0,8.0
S00162096,53.0,16.0,20.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,4.0
S00162097,48.0,11.0,12.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,7.0
S00162098,59.0,15.0,19.0,1.0,1.0,11.0,0.0,4.0,0.0,0.0,9.0
S00162099,65.0,20.0,16.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0
S00162100,49.0,11.0,14.0,2.0,2.0,7.0,0.0,1.0,0.0,2.0,9.0
S00162101,39.0,13.0,10.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,7.0
S00162102,68.0,21.0,18.0,2.0,2.0,4.0,1.0,3.0,0.0,6.0,10.0
S00162103,43.0,22.0,11.0,4.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0
S00162104,47.0,24.0,10.0,3.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0
S00162105,67.0,16.0,20.0,1.0,5.0,11.0,1.0,1.0,0.0,6.0,10.0
S00162106,66.0,24.0,6.0,0.0,14.0,7.0,7.0,0.0,0.0,0.0,12.0
S00162107,25.0,14.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0
S00162108,54.0,14.0,15.0,9.0,0.0,7.0,0.0,2.0,0.0,2.0,12.0
S00162109,41.0,14.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0
S00162110,51.0,16.0,3.0,0.0,7.0,1.0,10.0,1.0,0.0,3.0,6.0
S00162111,57.0,22.0,10.0,2.0,4.0,0.0,2.0,1.0,0.0,7.0,11.0
S00162112,28.0,3.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0
S00162113,46.0,4.0,14.0,0.0,0.0,17.0,0.0,4.0,0.0,2.0,7.0
S00162114,56.0,9.0,21.0,4.0,2.0,7.0,4.0,0.0,0.0,3.0,8.0
S00162115,49.0,19.0,0.0,2.0,13.0,1.0,4.0,0.0,0.0,2.0,7.0
S00162116,60.0,15.0,18.0,4.0,0.0,15.0,0.0,1.0,0.0,2.0,4.0
S00162117,56.0,14.0,18.0,2.0,0.0,11.0,0.0,6.0,0.0,0.0,7.0
S00162118,76.0,18.0,21.0,6.0,3.0,11.0,2.0,1.0,0.0,1.0,14.0
S00162119,22.0,7.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0
S00162120,88.0,38.0,0.0,8.0,7.0,16.0,4.0,0.0,0.0,1.0,8.0
S00162121,49.0,5.0,4.0,0.0,10.0,3.0,13.0,0.0,1.0,0.0,12.0
S00162122,61.0,19.0,10.0,9.0,1.0,11.0,1.0,2.0,0.0,0.0,3.0
S00162123,53.0,13.0,15.0,1.0,0.0,7.0,0.0,1.0,0.0,6.0,10.0
S00162124,40.0,11.0,10.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,8.0
S00162125,38.0,9.0,12.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,4.0
S00162126,29.0,7.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
S00162127,69.0,21.0,17.0,7.0,2.0,4.0,0.0,1.0,0.0,2.0,15.0
S00162128,44.0,11.0,14.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,6.0
S00162129,49.0,7.0,13.0,6.0,1.0,15.0,0.0,3.0,0.0,4.0,3.0
S00162130,33.0,14.0,8.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0
S00162131,34.0,11.0,10.0,0.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0
S00162132,60.0,10.0,3.0,0.0,8.0,5.0,22.0,0.0,0.0,3.0,7.0
S00162133,71.0,12.0,24.0,7.0,0.0,12.0,2.0,0.0,0.0,2.0,10.0
S00162134,35.0,17.0,7.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0
S00162135,71.0,28.0,5.0,13.0,8.0,3.0,2.0,0.0,0.0,4.0,9.0
S00162136,69.0,25.0,2.0,0.0,14.0,13.0,0.0,4.0,0.0,4.0,7.0
S00162137,45.0,14.0,10.0,3.0,1.0,9.0,0.0,2.0,0.0,0.0,6.0
S00162138,47.0,15.0,14.0,8.0,0.0,2.0,0.0,2.0,0.0,3.0,5.0
S00162139,62.0,13.0,18.0,7.0,3.0,14.0,2.0,3.0,0.0,0.0,3.0
S00162140,36.0,13.0,2.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0
S00162141,61.0,18.0,5.0,9.0,1.0,15.0,0.0,3.0,0.0,4.0,10.0
S00162142,42.0,14.0,12.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0
S00162143,42.0,18.0,0.0,8.0,0.0,9.0,1.0,1.0,4.0,0.0,4.0
S00162144,87.0,30.0,5.0,2.0,0.0,12.0,11.0,1.0,0.0,5.0,22.0
S00162145,71.0,26.0,0.0,6.0,6.0,3.0,8.0,9.0,1.0,0.0,14.0
S00162146,64.0,20.0,3.0,13.0,3.0,11.0,4.0,4.0,0.0,1.0,5.0
S00162147,87.0,39.0,2.0,13.0,2.0,8.0,3.0,0.0,2.0,6.0,13.0
S00162148,75.0,30.0,3.0,3.0,2.0,15.0,9.0,0.0,0.0,5.0,12.0
S00162149,61.0,31.0,1.0,2.0,5.0,1.0,4.0,4.0,3.0,2.0,16.0
S00162150,51.0,17.0,5.0,0.0,17.0,1.0,0.0,2.0,0.0,4.0,7.0
S00162151,58.0,26.0,0.0,1.0,1.0,16.0,4.0,3.0,0.0,0.0,7.0
S00162152,43.0,14.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,8.0,10.0
S00162153,55.0,13.0,2.0,8.0,4.0,13.0,0.0,2.0,1.0,0.0,10.0
S00162154,42.0,18.0,4.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,7.0
S00162155,35.0,16.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,2.0
S00162156,39.0,11.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,8.0
S00162157,46.0,17.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,16.0
S00162158,65.0,26.0,4.0,6.0,0.0,2.0,4.0,3.0,3.0,6.0,10.0
S00162159,83.0,30.0,0.0,0.0,5.0,16.0,5.0,9.0,0.0,1.0,17.0
S00162160,59.0,20.0,7.0,0.0,0.0,3.0,2.0,0.0,2.0,7.0,12.0
S00162161,62.0,24.0,5.0,2.0,1.0,17.0,5.0,1.0,0.0,3.0,5.0
S00162162,52.0,22.0,2.0,2.0,0.0,15.0,6.0,0.0,0.0,0.0,5.0
S00162163,56.0,25.0,11.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0
S00162164,61.0,24.0,2.0,0.0,12.0,11.0,6.0,0.0,1.0,0.0,3.0
S00162165,37.0,11.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,8.0
S00162166,42.0,7.0,0.0,4.0,1.0,14.0,5.0,2.0,0.0,2.0,7.0
S00162167,49.0,23.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,1.0,6.0
S00162168,64.0,21.0,1.0,2.0,8.0,22.0,3.0,0.0,0.0,2.0,5.0
S00162169,68.0,10.0,3.0,2.0,6.0,22.0,4.0,5.0,0.0,1.0,7.0
S00162170,42.0,12.0,1.0,0.0,2.0,13.0,3.0,0.0,0.0,3.0,7.0
S00162171,62.0,19.0,1.0,0.0,10.0,9.0,4.0,0.0,0.0,5.0,11.0
S00162172,43.0,11.0,4.0,0.0,8.0,10.0,4.0,0.0,0.0,0.0,6.0
S00162173,38.0,10.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,3.0,8.0
S00162174,77.0,35.0,0.0,16.0,4.0,2.0,4.0,6.0,2.0,1.0,9.0
S00162175,52.0,12.0,3.0,0.0,13.0,12.0,3.0,0.0,0.0,1.0,10.0
S00162176,58.0,11.0,5.0,0.0,9.0,16.0,2.0,0.0,0.0,1.0,10.0
S00162177,74.0,23.0,3.0,2.0,11.0,16.0,8.0,0.0,0.0,3.0,12.0
S00162178,80.0,31.0,1.0,0.0,6.0,14.0,9.0,0.0,0.0,3.0,10.0
S00162179,65.0,15.0,2.0,2.0,9.0,22.0,4.0,0.0,0.0,2.0,9.0
S00162180,41.0,13.0,3.0,0.0,4.0,14.0,2.0,0.0,0.0,1.0,4.0
S00162181,91.0,28.0,2.0,3.0,0.0,31.0,9.0,0.0,2.0,3.0,15.0
S00162182,35.0,15.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,9.0
S00162183,56.0,20.0,9.0,4.0,1.0,9.0,1.0,1.0,0.0,6.0,9.0
S00162184,91.0,30.0,1.0,3.0,21.0,2.0,6.0,6.0,0.0,2.0,15.0
S00162185,90.0,28.0,25.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,21.0
S00162186,78.0,31.0,1.0,0.0,3.0,30.0,6.0,0.0,0.0,1.0,7.0
S00162187,77.0,35.0,0.0,4.0,3.0,13.0,15.0,0.0,0.0,2.0,6.0
S00162188,40.0,16.0,0.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,7.0
S00162189,58.0,10.0,4.0,0.0,6.0,13.0,11.0,0.0,1.0,3.0,9.0
S00162190,74.0,28.0,1.0,7.0,16.0,0.0,6.0,5.0,0.0,0.0,11.0
S00162191,36.0,11.0,0.0,2.0,0.0,14.0,6.0,0.0,0.0,0.0,2.0
S00162192,61.0,22.0,4.0,3.0,12.0,3.0,4.0,3.0,0.0,0.0,12.0
S00162193,68.0,17.0,28.0,2.0,0.0,1.0,2.0,5.0,6.0,2.0,5.0
S00162194,97.0,17.0,0.0,46.0,2.0,2.0,1.0,4.0,10.0,1.0,14.0
S00162195,71.0,23.0,11.0,15.0,0.0,0.0,2.0,0.0,1.0,1.0,15.0
S00162196,51.0,16.0,14.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,11.0
S00162197,91.0,19.0,2.0,25.0,1.0,1.0,1.0,4.0,7.0,1.0,27.0
S00162198,50.0,18.0,14.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0
S00162199,44.0,10.0,21.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
S00162200,41.0,9.0,15.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0
S00162201,45.0,5.0,22.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,8.0
S00162202,66.0,25.0,4.0,6.0,0.0,6.0,3.0,1.0,2.0,0.0,19.0
S00162203,28.0,8.0,7.0,4.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0
S00162204,41.0,12.0,11.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,10.0
S00162205,43.0,9.0,9.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0
S00162206,40.0,10.0,18.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
S00162207,72.0,14.0,24.0,4.0,3.0,0.0,3.0,0.0,11.0,5.0,8.0
S00162208,36.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0
S00162209,67.0,22.0,27.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0
S00162210,42.0,8.0,18.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,9.0
S00162211,35.0,13.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S00162212,46.0,15.0,22.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0
S00162213,28.0,9.0,11.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,7.0
S00162214,48.0,8.0,13.0,3.0,0.0,0.0,0.0,4.0,6.0,1.0,13.0
S00162215,44.0,15.0,1.0,20.0,1.0,2.0,0.0,7.0,0.0,0.0,5.0
S00162216,40.0,9.0,18.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
S00162217,81.0,26.0,10.0,20.0,1.0,0.0,0.0,2.0,6.0,0.0,13.0
S00162218,61.0,19.0,25.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,9.0
S00162219,84.0,28.0,28.0,0.0,0.0,3.0,0.0,2.0,9.0,4.0,8.0
S00162220,43.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0
S00162221,35.0,11.0,5.0,1.0,0.0,2.0,0.0,4.0,9.0,0.0,4.0
S00162222,42.0,19.0,11.0,0.0,1.0,0.0,5.0,3.0,5.0,1.0,6.0
S00162223,104.0,19.0,44.0,9.0,1.0,0.0,1.0,6.0,12.0,2.0,7.0
S00162224,42.0,13.0,11.0,2.0,0.0,2.0,2.0,5.0,2.0,0.0,4.0
S00162225,31.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
S00162226,43.0,9.0,15.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,10.0
S00162227,74.0,17.0,27.0,3.0,0.0,1.0,0.0,7.0,5.0,1.0,14.0
S00162228,39.0,8.0,15.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,6.0
S00162229,40.0,4.0,16.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,9.0
S00162230,41.0,14.0,10.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,6.0
S00162231,78.0,16.0,33.0,6.0,0.0,0.0,1.0,1.0,6.0,1.0,9.0
S00162232,32.0,7.0,11.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0
S00162233,36.0,10.0,10.0,7.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0
S00162234,72.0,11.0,30.0,2.0,0.0,0.0,1.0,4.0,6.0,5.0,13.0
S00162235,61.0,20.0,25.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,8.0
S00162236,33.0,5.0,14.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,6.0
S00162237,44.0,3.0,27.0,2.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0
S00162238,66.0,19.0,23.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,9.0
S00162239,46.0,15.0,18.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
S00162240,24.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
S00162241,42.0,6.0,18.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0
S00162242,45.0,12.0,17.0,5.0,1.0,0.0,0.0,1.0,3.0,5.0,7.0
S00162243,87.0,21.0,26.0,10.0,0.0,1.0,0.0,4.0,5.0,6.0,11.0
S00162244,52.0,9.0,23.0,7.0,1.0,4.0,0.0,2.0,4.0,0.0,6.0
S00162245,32.0,11.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
S00162246,55.0,15.0,6.0,18.0,1.0,1.0,0.0,0.0,4.0,0.0,7.0
S00162247,30.0,4.0,11.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0
S00162248,82.0,24.0,17.0,13.0,1.0,1.0,0.0,2.0,3.0,4.0,15.0
S00162249,50.0,20.0,13.0,5.0,0.0,0.0,1.0,2.0,0.0,2.0,10.0
S00162250,40.0,5.0,12.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0
S00162251,77.0,20.0,18.0,10.0,0.0,2.0,0.0,4.0,4.0,2.0,16.0
S00162252,31.0,4.0,9.0,7.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0
S00162253,49.0,3.0,14.0,11.0,0.0,2.0,0.0,2.0,1.0,0.0,9.0
S00162254,59.0,16.0,18.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
S00162255,64.0,14.0,0.0,0.0,20.0,1.0,5.0,4.0,2.0,4.0,11.0
S00162256,31.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0
S00162257,45.0,10.0,13.0,8.0,0.0,0.0,1.0,1.0,0.0,2.0,11.0
S00162258,82.0,14.0,8.0,22.0,3.0,4.0,0.0,6.0,8.0,0.0,17.0
S00162259,67.0,17.0,19.0,10.0,0.0,1.0,0.0,15.0,6.0,1.0,6.0
S00162260,79.0,16.0,18.0,18.0,0.0,1.0,1.0,0.0,11.0,3.0,10.0
S00162261,55.0,23.0,0.0,4.0,4.0,1.0,9.0,4.0,0.0,3.0,10.0
S00162262,50.0,24.0,0.0,1.0,0.0,16.0,0.0,2.0,0.0,0.0,6.0
S00162263,59.0,21.0,0.0,0.0,12.0,0.0,2.0,3.0,4.0,4.0,10.0
S00162264,54.0,24.0,8.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,12.0
S00162265,52.0,9.0,4.0,0.0,25.0,1.0,2.0,2.0,1.0,0.0,7.0
S00162266,40.0,12.0,9.0,5.0,1.0,0.0,4.0,1.0,0.0,4.0,7.0
S00162267,62.0,35.0,4.0,0.0,1.0,3.0,5.0,4.0,2.0,0.0,10.0
S00162268,40.0,13.0,0.0,1.0,2.0,8.0,0.0,4.0,4.0,1.0,6.0
S00162269,45.0,18.0,0.0,0.0,2.0,15.0,0.0,0.0,5.0,3.0,7.0
S00162270,61.0,23.0,2.0,0.0,2.0,3.0,11.0,3.0,0.0,6.0,10.0
S00162271,71.0,19.0,6.0,3.0,5.0,3.0,11.0,5.0,2.0,4.0,10.0
S00162272,52.0,19.0,7.0,0.0,0.0,6.0,3.0,3.0,1.0,4.0,12.0
S00162273,50.0,17.0,2.0,3.0,0.0,15.0,1.0,3.0,1.0,0.0,4.0
S00162274,45.0,18.0,3.0,1.0,1.0,9.0,4.0,2.0,0.0,2.0,5.0
S00162275,39.0,25.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0
S00162276,40.0,18.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,2.0,7.0
S00162277,32.0,4.0,3.0,2.0,0.0,6.0,8.0,0.0,2.0,4.0,3.0
S00162278,71.0,31.0,4.0,0.0,2.0,4.0,1.0,0.0,1.0,5.0,21.0
S00162279,44.0,8.0,12.0,0.0,0.0,5.0,7.0,0.0,3.0,1.0,8.0
S00162280,79.0,38.0,2.0,5.0,2.0,6.0,3.0,5.0,1.0,4.0,14.0
S00162281,31.0,7.0,3.0,0.0,0.0,5.0,2.0,3.0,0.0,2.0,8.0
S00162282,65.0,31.0,4.0,1.0,4.0,3.0,2.0,7.0,3.0,4.0,14.0
S00162283,38.0,10.0,5.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,9.0
S00162284,53.0,23.0,5.0,3.0,3.0,0.0,4.0,2.0,5.0,2.0,8.0
S00162285,84.0,40.0,11.0,0.0,0.0,8.0,2.0,0.0,2.0,9.0,12.0
S00162286,62.0,23.0,1.0,2.0,0.0,15.0,4.0,1.0,1.0,4.0,13.0
S00162287,53.0,23.0,2.0,0.0,1.0,2.0,3.0,6.0,3.0,2.0,9.0
S00162288,74.0,36.0,2.0,10.0,5.0,3.0,0.0,0.0,1.0,8.0,9.0
S00162289,42.0,16.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,16.0
S00162290,43.0,16.0,10.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,6.0
S00162291,63.0,19.0,22.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,15.0
S00162292,44.0,14.0,2.0,8.0,0.0,1.0,4.0,0.0,2.0,0.0,6.0
S00162293,54.0,23.0,0.0,3.0,11.0,5.0,0.0,0.0,0.0,4.0,12.0
S00162294,62.0,24.0,5.0,2.0,2.0,0.0,6.0,0.0,5.0,0.0,17.0
S00162295,95.0,49.0,7.0,11.0,3.0,0.0,2.0,2.0,2.0,8.0,10.0
S00162296,31.0,14.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,6.0
